Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","122","Lesotho","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2323","Fc","Calculated data"
"FBS","New Food Balances","122","Lesotho","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","66.7","Fc","Calculated data"
"FBS","New Food Balances","122","Lesotho","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","290","Fc","Calculated data"
"FBS","New Food Balances","122","Lesotho","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.27","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2168","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","42.78","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","133","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.68","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3411","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","126.65","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1019","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","78.85","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3465","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","108.65","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1190","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","67.47","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","1938","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","44.17","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","135","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.36","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2392","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","67.07","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","142","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.32","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2845","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","77.45","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","512","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.18","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2235","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","81.29","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","562","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.09","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2873","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","83.59","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","336","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","22.47","Fc","Calculated data"
"FBS","New Food Balances","134","Malta","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3420","Fc","Calculated data"
"FBS","New Food Balances","134","Malta","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","116.4","Fc","Calculated data"
"FBS","New Food Balances","134","Malta","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","958","Fc","Calculated data"
"FBS","New Food Balances","134","Malta","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","66.07","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2877","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","82.12","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","422","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","29.66","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3051","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","88.93","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","494","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","41.21","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3157","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","91.5","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","697","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","44.78","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2579","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","87.31","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","982","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","56.85","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3500","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","114.53","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1244","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","70.27","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3412","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","101.08","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","335","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.79","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2103","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","42.41","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","115","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","8.11","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2673","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","90.64","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","532","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","41.38","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2469","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","65.78","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","306","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","23.04","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2769","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","74.34","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","231","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.2","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3297","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","106.69","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1155","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","69.81","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2825","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","84.66","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","726","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.7","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3191","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","94.01","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","898","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.57","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2582","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","63.53","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","304","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.66","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2570","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","82.6","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","183","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.67","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2572","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","58.62","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","84","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","7.34","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3072","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","84.49","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","590","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","36.57","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3371","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","113.43","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1153","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","67.91","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2940","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","85.36","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","624","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","42.07","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2486","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","67","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","526","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.49","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2851","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","80.38","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","619","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","42.74","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2768","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","69.4","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","387","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.08","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2775","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","77.81","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","339","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","29.78","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2662","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","62.54","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","424","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.32","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3537","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","105.59","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1016","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","57.93","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3480","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","116.95","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1045","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.37","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3420","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","100.18","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","669","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","51.73","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2383","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","61.64","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","597","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","30.27","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3581","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","109.24","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","942","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","53.58","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3345","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","101.4","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","859","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.59","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2188","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","59.13","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","103","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","8.32","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2582","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","77.05","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","705","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.49","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2618","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","85.82","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","801","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","53.53","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2968","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","90.18","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","631","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.48","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3030","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","87.85","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","792","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","52.07","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2446","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","54.53","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","191","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","16.58","Fc","Calculated data"
